naam, type, uri, functie
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#6,"Project-assistent, Strategische Gebiedsperspectief Vallei, School of Governance 2000-2001"
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#7,"(Senior)beleidsmedewerker afdeling Bestuurlijke Organisatie, Ministerie van Binnenlandse Zaken en Koninkrijksrelaties 2001-2005"
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#8,"Commandant Vuurmondpeloton Panzerhouwitzer, 11e afdeling der Rijdende Artillerie 2007-2009"
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#9,"Commandant Panzerhouwitzerdetachement, Battlegroup 7 te Tarin Kowt (Afghanistan) 2008"
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#10,"Waarnemend hoofdofficier, toegevoegd aan de directeur Operaties, Staf Commando Landstrijdkrachten, Ministerie van Defensie 2009-2010"
Hanke Bruins Slot,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-slot-hgj-cda#11,"Stafofficier Planning en Programmering, Staf Commando Landstrijdkrachten, Ministerie van Defensie 2010"
Eppo Bruins,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#1,"VWO, Myrtus College, Apeldoorn (1981-1987)"
Eppo Bruins,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#2,"Experimentele Natuurkunde, Universiteit Utrecht, Utrecht (1987-1991)"
Eppo Bruins,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#3,"Promotie tot doctor in de natuurkunde, Universiteit Utrecht (1995)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#4,"Onderzoeker in opleiding, Stichting Fundamenteel Onderzoek der Materie (sep 1991-jul 1995)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#5,"Postdoctoral Associate, Massachusetts Institute of Technology (jul 1995 - mrt 1997)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#6,"Programmacoordinator, Stichting Fundamenteel Onderzoek der Materie (mrt 1997 - jan 2004)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#7,"Science Manager, Lorentz Center, Universiteit Leiden (feb 2004 - dec 2006)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#8,"Instituutsmanager, Leids Instituut voor Onderzoek in de Natuurkunde, Universiteit Leiden (feb 2004 - apr 2008)"
Eppo Bruins,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/bruins-eew-cu#9,"Directeur, Stichting voor de Technische Wetenschappen (mei 2008 - nov 2015)"
Brigitte van der Burg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#1,"Atheneum, Geert Grootte College Deventer 1973-1979"
Brigitte van der Burg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#2,"Sociale geografie van ontwikkelingslanden, Universiteit Utrecht 1980-1987"
Brigitte van der Burg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#3,"Doctoraat arbeidseconomie, Universiteit Utrecht 1989-1991"
Brigitte van der Burg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#4,"Promotie-onderzoek Economisch Instituut/Centrum voor Interdisciplinair Onderzoek van Arbeidsmarkt en Verdelingsvraagstukken, Universiteit Utrecht 1987-1991"
Brigitte van der Burg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#5,"Toegevoegd onderzoeker, Universiteit Utrecht 1992"
Brigitte van der Burg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#6,"Accountmanager, EIM Groep 1992-1999"
Brigitte van der Burg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#7,"Directeur Raad voor Zelfstandig Ondernemerschap 1999-2004"
Brigitte van der Burg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/burg-bi-van-der-vvd#8,"Eigen bedrijf BritBurg 2004-heden"
Ingrid de Caluwé,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/caluw%C3%A9-ish-de-vvd#1,"Lycée Classique, Echternach, Luxemburg 1979-1986"
Ingrid de Caluwé,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/caluw%C3%A9-ish-de-vvd#2,"Europees en Internationaal Recht, Universiteit Leiden 1986-1992"
Ingrid de Caluwé,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/caluw%C3%A9-ish-de-vvd#3,"HR Manager, KLM 1996-2001"
Ingrid de Caluwé,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/caluw%C3%A9-ish-de-vvd#4,"Senior Adviseur, COT Instituut voor Veiligheids- en Crisismanagement 2002-2005"
Ingrid de Caluwé,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/caluw%C3%A9-ish-de-vvd#5,"Manager Public Affairs en Crisiscommunicatie, Burson-Marsteller, Den Haag 2005-2011"
Yasemin Cegerek,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/cegerek-y-pvda#1,"Geen opgave"
Yasemin Cegerek,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/cegerek-y-pvda#2,"Geen opgave"
Tjeerd van Dekken,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#1,"MBO"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#2,"Voorzitter Jonge Socialisten 1994-1998"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#3,"Voorzitter PvdA gewest Groningen, vanaf 1996"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#4,"Lid DB PvdA"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#5,"Gespreksleider en programmamaker, Buro TVD 1998-2008"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#6,"Eigenaar Buro TVD, vanaf 2006"
Tjeerd van Dekken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dekken-tr-van-pvda#7,"Voorzitter Poppodium Vera / voorzitter New Attraction"
Tony van Dijck,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#1,"Atheneum-b 1975-1982"
Tony van Dijck,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#2,"Bedrijfskunde, Technische Universiteit Eindhoven 1982-1988"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#3,"Systeemontwerper, BSO/Origin 1989-1991"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#4,"Consultant, Ernst & Young 1991-1993"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#5,"Hoofd Bedrijfsbureau DOW 1993-1996"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#6,"Organisatie-adviseur, ING Fatum 1996-1998"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#7,"Eigenaar van 3 restaurants Hospitality 1998-2002"
Tony van Dijck,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijck-apc-van-pvv#8,"Directeur DPV ad Interim BV 2002-2006"
Jasper van Dijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#1,"VWO, Herman Jordanlyceum Zeist 1984-1990"
Jasper van Dijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#2,"Politieke wetenschappen Universiteit van Amsterdam 1990-1996"
Jasper van Dijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#3,"Postdoctoraal lerarenopleiding Maatschappijleer 1997"
Jasper van Dijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#4,"Medewerker gemeente Amsterdam 1998"
Jasper van Dijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#5,"Fractiemedewerker SP Tweede Kamerfractie, portefeuille OCW, voor dhr. Van Bommel 1999-2003"
Jasper van Dijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#6,"Medewerker SP-fractie Europees Parlement 2004-2005"
Jasper van Dijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#7,"Fractiemedewerker SP OCW voor Fenna Vergeer 2006"
Jasper van Dijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-jj-van-sp#8,"Gemeenteraadslid SP Amsterdam (vanaf maart 2006 tot november 2006)"
Otwin van Dijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijk-oet-van-pvda#1,"Wethouder gemeente Doetinchem tot 24-10-2012"
Elbert Dijkgraaf,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#1,"VWO 1982-1988"
Elbert Dijkgraaf,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#2,"Algemene economie, Erasmus Universiteit Rotterdam 1988-1995"
Elbert Dijkgraaf,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#3,"Promotie economische wetenschappen, Erasmus Universiteit Rotterdam 2004"
Elbert Dijkgraaf,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#4,"Onderzoeksassistent, Erasmus Universiteit Rotterdam 1991-1995"
Elbert Dijkgraaf,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#5,"Wetenschappelijk onderzoeker OCFEB (Onderzoekscentrum Financieel-Economisch Beleid)"
Elbert Dijkgraaf,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#6,"Project-coördinator SEOR (Sociaal-Economisch Onderzoek Rotterdam) BV, Erasmus Universiteit Rotterdam 2004-2005"
Elbert Dijkgraaf,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#7,"Adjunct-directeur SEOR (Sociaal-Economisch Onderzoek Rotterdam) BV, Erasmus Universiteit Rotterdam vanaf 2005"
Elbert Dijkgraaf,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkgraaf-e-sgp#8,"Hoogleraar empirische economie van de publieke sector, Erasmus Universiteit Rotterdam 2009-2010"
Pia Dijkstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#1,"Stedelijk Gymnasium te Leeuwarden"
Pia Dijkstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#2,"Theologie (niet voltooid), Universiteit van Amsterdam"
Pia Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#3,"Regisseur radiokerkdiensten, voorlichtster en omroepster, IKON, 1978-1984"
Pia Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#4,"Programmamaker en presentatrice, Radio Nederland Wereldomroep, 1984-1986"
Pia Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#5,"Verslaggever actualiteitenprogramma Hier en Nu, NCRV 1986-1988"
Pia Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#6,"Nieuwslezer NOS-televisiejournaal 1988-2000"
Pia Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-pa-d66#7,"Televisiepresentatrice AVRO, o.m. medische programma's 'Vinger aan de pols', 'Hoe bevalt Nederland', 'De Centrale Huisartsenpost' en 'Het kinderziekenhuis' tevens van 'Een Vandaag' 2000-2010"
Remco Dijkstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#1,"Atheneum, KSG de Breul te Zeist 1987-1993"
Remco Dijkstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#2,"Propedeuse bedrijfseconomie HEAO Arnhem 1993-1995"
Remco Dijkstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#3,"Commerciele economie, richting marketing en management, HEAO / Hogeschool Arnhem Nijmegen 1995-1998"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#4,"Product marketing manager, Ansacom/Landis ICT Solutions, Utrecht 1998-2000"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#5,"Account manager Symbol Technologies, Utrecht 2000-2003"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#6,"Senior account manager Akam/Azlan, Zoetermeer 2003-2004"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#7,"Zelfstandig ondernemer/eigenaar BetuweAdvies, Lienden 2005-2012"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#8,"Lid gemeenteraad Buren 2006-2011"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#9,"Fractievoorzitter VVD Buren 2009-2011"
Remco Dijkstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dijkstra-rj-vvd#10,"Fractievoorzitter VVD Gelderland 2011-2012"
Carla Dik-Faber,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#1,"VWO 1983-1989"
Carla Dik-Faber,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#2,"Directiesecretaresse, Instituut Schroevers, Den Haag 1989-1990"
Carla Dik-Faber,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#3,"Kunstgeschiedenis, Universiteit Utrecht 1992-1998"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#4,"Projectmedewerker afdeling Presentatie, Instituut Collectie Nederland, Den Haag 1991"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#5,"Hoofd afdeling Secretariaat, Instituut Collectie Nederland, Den Haag 1992"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#6,"Beleidsmedewerker, Maatschappelijk Ondernemers Groep, Utrecht 1998-2001"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#7,"Zelfstandig gevestigd kunsthistoricus 2002-2007"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#8,"Gemeenteraadslid ChristenUnie, gemeente Veenendaal 2002-2010"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#9,"Provinciale Statenlid en fractievoorzitter ChristenUnie, Utrecht (vanaf maart 2007 tot september 2012)"
Carla Dik-Faber,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dik-faber-rk-cu#10,"Kandidaat Europarlementarier ChristenUnie 2009"
Sjoera Dikkers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#1,"Basisschool Brinkpoortschool te Deventer"
Sjoera Dikkers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#2,"Vrije School 1981-1985"
Sjoera Dikkers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#3,"Bachelor Tropische marktkunde, Hogeschool Larenstein te Deventer 1990-1995"
Sjoera Dikkers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#4,"Bestuurskunde, strategisch management, Utrechtse School voor Bestuur & Organisatie, Universiteit Utrecht 2004-2006"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#5,"Medewerker projectmanager, Greenpeace Nederland, 1995-1996"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#6,"CNV (Christelijk Nationaal Vakverbond)"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#7,"Campagnecoördinator jubileum 2000, Stichting Wemos (stichting voor toegankelijke gezondheidszorg in de Derde Wereld), Campagne voor kwijtscheldende schulden ontwikkelingslanden, 1999-2000"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#8,"Directeur EVS (Evert Vermeer Stichting), aan de PvdA verbonden stichting voor internationale solidariteit, 2000-2005"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#9,"Directeur Stop Aids Now 2005-2007"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#10,"Eigenares Dikkers, Management voor Idealisten vanaf 2007"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#11,"Interim-directeur E-motive (programma van Oxfam-Novib om partners in Nederland met organisaties in ontwikkelingslanden te binden) 2008-2009"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#12,"Kwartiermaker 'Erbij Coalitie. De Coalitie tegen eenzaamheid' 2008"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#13,"Gastdocent, belast met het opzetten en uitvoeren module 'ondernemen in de non-profit', Universiteit van Amsterdam 2009"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#14,"Coördinator a.i. BLinN (Bonded Labour in Nederland), organisatie voor positieverbetering van slachtoffers van mensenhande 2009"
Sjoera Dikkers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/dikkers-sw-pvda#15,"Directeur a.i. Defence for Children/ECPAT (End Child Prostitution, Child Pornography en the Trafficking of Children for Sexual Purpose) 2009-2010"
Pieter Duisenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#1,"Doctoraal macro en monetaire economie, Erasmus Universiteit Rotterdam 1985-1990"
Pieter Duisenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#2,"Talen specialist Russisch, School Militaire Inlichtingen Dienst, Ede 1991-1992"
Pieter Duisenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#3,"Register controller, Vrije Universiteit Amsterdam 1992-1994"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#4,"Analyst fixed income, Shell Pensioen Fonds, Shell Nederland, Den Haag, Rotterdam 1992-1994"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#5,"Retail investment analyst, Shell Nederland, Den Haag, Rotterdam 1994-1996"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#6,"Retail BU controller, Shell Nederland, Den Haag, Rotterdam 1996-1998"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#7,"Senior associate, McKinsey & Company, Amsterdam, Brussel, Melbourne 1998-1999"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#8,"Engagement manager, McKinsey & Company, Amsterdam, Brussel, Melbourne 2000-2002"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#9,"CFO Shell International Renewables, Shell International, Londen, Den Haag 2002-2006"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#10,"Controller Exploratie en Productie Europa, Shell International, Londen, Den Haag 2006-2007"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#11,"CFO, Lemnis Lighting BV, Den Bosch 2007-2009"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#12,"Directeur Finance Energiebedrijf, Eneco Holding NV, Rotterdam 2009-2011"
Pieter Duisenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/duisenberg-pj-vvd#13,"Directeur Finance en Risk Eneco Groep, Eneco Holding NV, Rotterdam 2012"
Angelien Eijsink,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#1,"Opleiding voor kleuterleidster, akte A en B 1976-1979"
Angelien Eijsink,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#2,"Volledig bevoegd onderwijzeres, met muziekspecialisatie 1981-1982"
Angelien Eijsink,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#3,"Avondopleiding reisleidster en zelfstudie SEPR 1988-1989"
Angelien Eijsink,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#4,"Doctoraal Culturele Antropologie en Sociologie der Niet-Westerse Samenleving, Universiteit Leiden 1991-1995 Universiteit van Leiden"
Angelien Eijsink,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#5,"Vice President van de Nederlandse delegatie NAVO Parlementaire Assemblee"
Angelien Eijsink,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/eijsink-amc-pvda#6,"Voorzitter vaste commissie voor Buitenlandse Zaken (vanaf 21 november 2013 tot heden)"
